gene_id,gene_name,CPT0019990006,CPT0017440009,CPT0077290006
ENSG00000203950.6,FAM127B,180894.5845,134805.3894,164402.0932
ENSG00000203952.8,CCDC160,8586.1955,17592.9522,7589.8836
ENSG00000203963.10,C1orf141,113.3479,118.3148,104.049
ENSG00000203965.11,EFCAB7,75744.7082,63126.1047,121197.908
ENSG00000203970.3,DEFB110,0,0,0
ENSG00000203971.1,RP13-379L11.2,0,0,0
ENSG00000203972.8,GLYATL3,0,0,0
ENSG00000203985.9,LDLRAD1,479.3541,0,220.0144
ENSG00000203987.2,RP11-188C12.3,0,176.1569,0
ENSG00000203989.3,RHOXF2B,0,0,0
ENSG00000203993.4,ARRDC1-AS1,52463.8672,83637.8273,59980.8948
ENSG00000203995.8,ZYG11A,10792.8703,10253.162,47310.8381
ENSG00000203999.7,LINC01270,4910.4369,985.6952,3467.3808
ENSG00000204001.8,LCN8,374.7419,391.1633,171.9994
ENSG00000204003.7,RP11-216L13.16,0,0,0
ENSG00000204006.7,C1orf185,0,0,472.8817
ENSG00000204007.5,GLT6D1,0,0,0
ENSG00000204010.3,IFIT1B,47051.203,13860.1141,26762.6589
ENSG00000204011.4,COL5A1-AS1,8470.7286,3536.7682,0
ENSG00000204019.4,CT83,0,0,0
ENSG00000204020.5,LIPN,29484.0797,10920.5476,24446.0487
ENSG00000204021.3,LIPK,925.582,3864.5663,1274.4739
ENSG00000204022.8,LIPJ,3017.1358,1443.4513,923.2055
ENSG00000204025.5,TRPC5OS,773.1517,403.5158,1064.586
ENSG00000204031.3,LCN1P2,0,0,0
ENSG00000204033.8,LRIT2,5196.0201,2618.344,1315.793
ENSG00000204044.6,RP11-465L10.10,507.3378,1059.1392,232.8584
ENSG00000204049.1,RP11-126H7.4,19547.0215,17621.2761,19030.9055
ENSG00000204052.4,LRRC73,9124.9036,10645.3222,6159.0558
ENSG00000204053.6,MYCLP1,0,0,0
ENSG00000204054.10,LINC00963,99048.1008,111697.66,65805.9386
ENSG00000204055.4,RP11-247A12.2,2736.6969,4414.7771,13017.6812
ENSG00000204060.5,FOXO6,2373.7821,5451.1657,5665.5094
ENSG00000204065.2,TCEAL5,1949.4279,0,447.3752
ENSG00000204070.8,SYS1,190488.7798,154250.9692,180413.9976
ENSG00000204071.8,TCEAL6,1655.9504,864.2575,380.0249
ENSG00000204072.3,ARMCX7P,0,511.34,0
ENSG00000204084.11,INPP5B,128188.9675,109187.5211,128907.3957
ENSG00000204086.4,RPA4,42327.579,43801.5144,25456.7988
ENSG00000204091.6,TDRG1,0,0,0
ENSG00000204092.2,LINC00951,0,0,0
ENSG00000204099.10,NEU4,1820.9628,3548.0823,891.5066
ENSG00000204103.3,MAFB,209037.5085,336577.7538,139835.2893
ENSG00000204104.10,TRAF3IP1,92098.12,124060.3618,128907.6365
ENSG00000204110.6,RP1-153P14.8,6360.1448,15490.6497,12649.8059
ENSG00000204113.6,BMP2KL,148697.5892,165884.5356,187685.7863
ENSG00000204116.10,CHIC1,87776.2308,103867.5284,123347.9131
ENSG00000204117.1,RP4-640H8.2,269.5232,562.6677,0
ENSG00000204118.1,NAP1L6,835.4691,0,766.929
ENSG00000204120.13,GIGYF2,318899.4422,339295.6539,318093.1393
ENSG00000204121.2,ECEL1P1,0,0,0
ENSG00000204128.5,C2orf72,38283.9097,18206.4123,92539.1812
ENSG00000204130.11,RUFY2,109691.1981,109313.3914,144038.886
ENSG00000204131.7,NHSL2,69830.4886,67065.2343,39406.8093
ENSG00000204136.9,GGTA1P,171237.8196,121977.2512,85792.6775
ENSG00000204138.11,PHACTR4,145466.2313,168509.1131,160953.6889
ENSG00000204140.9,CLPSL1,0,0,0
ENSG00000204147.8,ASAH2B,24042.7938,21097.4915,36015.9398
ENSG00000204148.3,LINC00474,0,0,0
ENSG00000204149.8,AGAP6,68271.9276,98716.1263,55395.2492
ENSG00000204152.9,TIMM23B,57742.8721,90409.7955,62922.9775
ENSG00000204160.10,ZDHHC18,67332.0074,106899.4057,76323.0735
ENSG00000204161.12,C10orf128,154216.1569,168611.9733,88842.2358
ENSG00000204165.5,CXorf65,13625.257,6847.7853,2316.1981
ENSG00000204172.10,AGAP10,111128.3444,83660.4645,94856.1196
ENSG00000204173.9,LRRC37A5P,2005.224,1569.8205,2761.0795
ENSG00000204174.5,NPY4R,291.0189,6379.2016,1068.5773
ENSG00000204175.5,GPRIN2,46568.3467,80914.3564,181612.5281
ENSG00000204176.12,SYT15,3180.9609,3735.3965,2555.0014
ENSG00000204177.9,BMS1P1,65397.516,51067.1803,87184.52
ENSG00000204178.8,TMEM57,285546.3648,222349.7485,303750.1422
ENSG00000204179.9,PTPN20A,1642.2611,24394.753,47777.2144
ENSG00000204183.1,GDF5OS,0,1370.6507,0
ENSG00000204186.6,ZDBF2,75916.0783,92114.6842,102384.3785
ENSG00000204187.5,LINC00619,72614.017,2650.2099,1398.3969
ENSG00000204188.6,GGNBP1,0,3762.7793,601.6515
ENSG00000204193.9,TXNDC8,266.6197,278.3031,978.987
ENSG00000204194.1,RPL12P1,0,3579.3799,0
ENSG00000204195.3,AWAT1,6748.2289,7043.9401,2186.3359
ENSG00000204196.5,AC011737.2,0,0,0
ENSG00000204209.9,DAXX,208801.6093,204653.7816,197233.8769
ENSG00000204217.11,BMPR2,318718.7649,442597.7143,325128.5425
ENSG00000204219.8,TCEA3,1070287.517,657229.1402,1183766.874
ENSG00000204220.8,PFDN6,124911.2622,59960.9771,92721.967
ENSG00000204227.4,RING1,345985.9292,290878.7611,216716.6423
ENSG00000204228.3,HSD17B8,246456.9684,139537.7394,181615.249
ENSG00000204231.9,RXRB,223772.4462,227515.2485,201015.7427
ENSG00000204237.4,OXLD1,97836.9148,96182.4124,89157.4135
ENSG00000204241.6,RP11-713P17.3,1129.4305,2357.8455,1166.3712
ENSG00000204246.2,OR13C3,0,2681.3044,0
ENSG00000204248.9,COL11A2,15708.8027,8022.2719,3333.6757
ENSG00000204250.3,LINC00587,0,0,0
ENSG00000204252.11,HLA-DOA,617756.805,971091.479,412869.8164
ENSG00000204253.4,HNRNPCP2,37475.0415,29675.1315,34993.7834
ENSG00000204256.11,BRD2,494286.9264,653538.0827,488135.4822
ENSG00000204257.13,HLA-DMA,1472952.056,1375939.628,754932.1391
ENSG00000204261.7,PSMB8-AS1,215030.5948,279272.3569,94275.7922
ENSG00000204262.10,COL5A2,547914.5638,382113.3108,557219.0018
ENSG00000204264.7,PSMB8,1033472.799,1152513.938,612922.8253
ENSG00000204267.12,TAP2,82400.7021,173510.8612,62638.696
ENSG00000204271.9,SPIN3,70449.6236,47865.7491,64905.2495
ENSG00000204272.9,LINC01420,208482.9672,147281.2999,225554.3704
ENSG00000204277.1,RP11-219G17.4,2522.1638,607.543,712.3849
ENSG00000204278.11,TMEM235,0,0,0
ENSG00000204279.6,PAGE3,0,0,0
ENSG00000204282.4,TNRC6C-AS1,26896.9685,28615.5242,18399.0948
ENSG00000204283.3,FLJ45079,0,0,335.1011
ENSG00000204287.12,HLA-DRA,31722285.47,22100601.6,17236691.7
ENSG00000204290.9,BTNL2,1938.8044,3238.0222,2135.6987
ENSG00000204291.9,COL15A1,663948.2577,804501.2775,250232.1137
ENSG00000204293.2,OR8B2,0,0,0
ENSG00000204296.10,C6orf10,7362.7545,23296.3522,3801.7855
ENSG00000204300.5,TMEM225,0,1073.4906,2360.1368
ENSG00000204301.6,NOTCH4,285725.9814,725471.4223,202624.0892
ENSG00000204304.10,PBX2,235607.9327,262072.5728,176223.0057
ENSG00000204305.12,AGER,54812.9955,62650.3501,35976.1212
ENSG00000204308.7,RNF5,910869.3777,606786.9346,778478.507
ENSG00000204310.9,AGPAT1,178091.0606,172640.2653,125057.0915
ENSG00000204311.10,DFNB59,14827.3949,17411.7821,13185.6435
ENSG00000204314.9,PRRT1,4408.5162,6135.5998,1962.1095
ENSG00000204315.3,FKBPL,87183.6353,41967.8968,46620.1598
ENSG00000204316.11,MRPL38,36985.3792,32604.3107,36661.5651
ENSG00000204323.5,SMIM5,12125.5408,18114.4464,14296.4238
ENSG00000204334.7,ERICH2,28414.2908,20761.5946,13911.0627
ENSG00000204335.3,SP5,1381.6334,2307.4837,1775.602
ENSG00000204338.7,CYP21A1P,99637.4281,16881.7431,20413.5669
ENSG00000204344.13,STK19,95160.0874,67622.5794,58940.3879
ENSG00000204345.1,CD300LD,873.7267,0,0
ENSG00000204347.3,BTBD17,0,0,0
ENSG00000204348.8,DXO,118981.8387,97633.6055,125425.0655
ENSG00000204351.10,SKIV2L,175117.1294,214181.3463,188074.7863
ENSG00000204352.2,C9orf129,0,2059.5392,452.8027
ENSG00000204356.10,NELFE,436712.0087,342433.0491,346882.823
ENSG00000204361.8,NXPE2,6078.3017,2537.8625,3905.7555
ENSG00000204362.5,RP11-380J14.1,97388.0169,16519.0373,37100.3817
ENSG00000204363.4,SPANXN5,0,0,0
ENSG00000204365.4,C10orf126,27018.0371,21013.2419,21154.25
ENSG00000204366.3,ZBTB12,25198.0456,42463.8542,20622.6867
ENSG00000204368.6,RP11-552E4.3,0,0,0
ENSG00000204370.7,SDHD,506388.188,426746.5407,585221.7452
ENSG00000204371.10,EHMT2,99727.0528,105972.0379,93839.6745
ENSG00000204379.9,XAGE1A,0,0,0
ENSG00000204380.3,AC005042.4,43802.0595,35909.5775,40119.6741
ENSG00000204381.10,LAYN,108632.244,188420.6532,109692.3131
ENSG00000204382.10,XAGE1B,0,0,0
ENSG00000204385.9,SLC44A4,55926.4201,147265.6127,428698.3619
ENSG00000204386.9,NEU1,416359.3208,298936.8642,684864.5212
ENSG00000204387.11,C6orf48,555326.1012,407115.2126,393423.9306
ENSG00000204388.6,HSPA1B,233473.5737,288014.4281,214734.441
ENSG00000204389.9,HSPA1A,246675.2571,252938.0417,249797.9073
ENSG00000204390.9,HSPA1L,29535.6724,22655.3362,26085.6348
ENSG00000204392.9,LSM2,284352.2114,159991.9673,152830.3638
ENSG00000204393.6,RP11-410N8.4,0,0,0
ENSG00000204394.11,VARS,87804.7221,167573.3705,62642.2461
ENSG00000204396.9,VWA7,24252.6412,27438.633,33179.0603
ENSG00000204397.6,CARD16,198961.7569,158752.2845,178305.5402
ENSG00000204398.5,RP11-65D24.2,267.2455,0,0
ENSG00000204399.3,AC012306.2,0,0,0
ENSG00000204403.8,CASP12,28047.3126,46908.7156,38912.1281
ENSG00000204406.10,MBD5,97608.8567,110828.5955,97611.095
ENSG00000204410.13,MSH5,23740.8677,26782.7647,18608.0546
ENSG00000204414.10,CSHL1,0,0,0
ENSG00000204420.7,C6orf25,7558.7625,5259.9944,3558.2859
ENSG00000204421.2,LY6G6C,516.077,538.6918,0
ENSG00000204422.7,XXbac-BPG32J3.20,0,0,0
ENSG00000204424.9,LY6G6F,0,645.8446,0
ENSG00000204427.10,ABHD16A,60308.8133,50790.4787,34097.47
ENSG00000204428.11,LY6G5C,15637.0748,7254.3556,5980.9343
ENSG00000204429.4,RP11-1E11.1,734.4941,0,0
ENSG00000204434.5,POTEKP,423.5364,0,583.1856
ENSG00000204435.12,CSNK2B,226683.974,184148.2959,159984.9279
ENSG00000204437.7,CTSLP6,0,0,0
ENSG00000204438.9,GPANK1,153279.85,105092.5421,102492.5537
ENSG00000204439.3,C6orf47,234132.9906,239831.4698,209858.2164
ENSG00000204442.3,FAM155A,2075.2936,4891.4965,3625.7231
ENSG00000204444.9,APOM,352170.0292,129215.6147,113005.91
ENSG00000204446.4,C9orf170,351.4869,2201.3352,2097.2355
ENSG00000204449.3,TRIM49C,0,0,0
ENSG00000204450.7,TRIM64,0,0,0
ENSG00000204455.7,TRIM51BP,0,0,0
ENSG00000204456.4,RP11-313I2.10,0,0,0
ENSG00000204460.3,AC079586.1,0,0,944.4813
ENSG00000204463.11,BAG6,396533.4678,607157.204,412910.3364
ENSG00000204464.6,C1orf195,152745.8744,201956.4263,100954.7468
ENSG00000204469.11,PRRC2A,199965.3246,410741.6001,157648.8537
ENSG00000204471.3,TBC1D3P4,0,0,0
ENSG00000204472.11,AIF1,1009540.898,496854.9593,551609.4752
ENSG00000204475.8,NCR3,5166.3057,10785.3923,6898.1425
ENSG00000204478.8,PRAMEF20,0,0,0
ENSG00000204479.4,PRAMEF17,0,0,0
ENSG00000204480.7,PRAMEF19,0,0,0
ENSG00000204481.7,PRAMEF14,0,0,0
ENSG00000204482.9,LST1,258538.0733,126598.0068,141343.1204
ENSG00000204498.9,NFKBIL1,224621.4373,105876.4078,133937.9634
ENSG00000204501.5,PRAMEF9,0,0,0
ENSG00000204505.4,PRAMEF25,0,0,0
ENSG00000204510.4,PRAMEF7,0,0,0
ENSG00000204511.2,MCCD1,0,1244.3499,547.1563
ENSG00000204514.8,ZNF814,56516.7009,71772.8169,52668.1389
ENSG00000204516.8,MICB,55336.442,88977.9093,39778.3431
ENSG00000204518.2,AADACL4,0,377.2553,331.7678
ENSG00000204519.9,ZNF551,99727.5835,106873.6407,107303.1768
ENSG00000204520.11,MICA,318732.2853,390473.4441,305724.1704
ENSG00000204524.6,ZNF805,177786.5919,228674.5659,153467.2651
ENSG00000204525.13,HLA-C,7230456.959,10439586.79,3984094.79
ENSG00000204528.3,PSORS1C3,771776.2204,2330616.952,1075909.561
ENSG00000204529.3,GUCY2EP,1085.2869,0,498.1261
ENSG00000204531.14,POU5F1,231565.7853,606345.2171,359843.1218
ENSG00000204532.5,ZSCAN5C,0,942.1412,552.3618
ENSG00000204536.12,CCHCR1,165867.7241,101054.4949,111883.5712
ENSG00000204538.3,PSORS1C2,14354.5703,5683.4328,2726.2659
ENSG00000204539.3,CDSN,4014.966,2561.108,2457.0578
ENSG00000204540.9,PSORS1C1,35546.2892,18192.2402,24314.4308
ENSG00000204542.2,C6orf15,0,0,0
ENSG00000204544.5,MUC21,0,626.6038,137.7628
ENSG00000204547.7,DEFB122,0,0,0
ENSG00000204548.3,DEFB121,0,0,0
ENSG00000204555.2,CFTRP3,0,0,0
ENSG00000204556.4,CTD-2514C3.1,9675.3477,10099.3269,26644.8081
ENSG00000204560.8,DHX16,272828.4714,239123.6541,223328.6529
ENSG00000204564.10,C6orf136,60202.1637,65645.6247,50575.7931
ENSG00000204566.6,LINC01552,10287.3426,10738.1397,40134.4109
ENSG00000204568.10,MRPS18B,668426.6256,481510.0154,609438.8292
ENSG00000204569.8,PPP1R10,428425.5729,414499.7434,213121.8481
ENSG00000204571.5,KRTAP5-11,0,0,0
ENSG00000204572.7,KRTAP5-10,7711.6357,3279.4519,7341.1742
ENSG00000204574.11,ABCF1,227038.748,280733.2274,213842.7975
ENSG00000204576.10,PRR3,46139.6488,55795.1834,43575.039
ENSG00000204577.10,LILRB3,30777.585,30535.8663,21259.4251
ENSG00000204580.10,DDR1,204741.6506,263412.8535,247633.8239
ENSG00000204581.2,AC096670.3,1824.4646,865.6426,8526.2006
ENSG00000204583.8,LRCOL1,4385.9446,3270.0994,2013.0655
ENSG00000204584.1,RP11-304F15.3,24124.6349,19240.0192,18661.939
ENSG00000204588.5,LINC01123,11574.6914,14065.4965,5709.0241
ENSG00000204590.11,GNL1,142341.1585,141362.7368,121296.128
ENSG00000204592.8,HLA-E,8300468.9,11934271.03,5046012.657
ENSG00000204595.1,DPRX,0,0,0
ENSG00000204599.13,TRIM39,78394.1273,100107.4468,97063.2794
ENSG00000204603.5,LINC01257,0,0,0
ENSG00000204604.8,ZNF468,139263.2044,86071.8528,116459.5457
ENSG00000204610.11,TRIM15,139196.131,93083.8026,72510.7227
ENSG00000204611.5,ZNF616,116965.6764,93542.4944,141343.8698
ENSG00000204612.1,FOXB2,1314.6258,1829.6445,3620.33
ENSG00000204613.9,TRIM10,23437.1156,30999.0854,28882.3241
ENSG00000204614.7,TRIM40,0,713.8691,0
ENSG00000204616.9,TRIM31,483.0831,1512.7563,591.2694
ENSG00000204618.7,RNF39,14192.1182,7811.0312,8527.3048
ENSG00000204619.6,PPP1R11,360424.4935,322606.7751,301002.8108
ENSG00000204620.3,RP11-1148L6.9,59100.6897,16234.346,28553.7864
ENSG00000204622.9,HLA-J,69325.189,239270.8131,177482.5775
ENSG00000204623.7,ZNRD1-AS1,40391.7046,32935.251,23839.4809
ENSG00000204624.7,PTCHD2,278.0363,483.7,1105.9827
ENSG00000204625.9,HCG9,4879.1396,11883.5413,5225.3429
ENSG00000204628.10,GNB2L1,5815869.293,2580355.256,2815491.528
ENSG00000204632.10,HLA-G,53597.658,432404.523,323953.4773
ENSG00000204634.11,TBC1D8,262998.8429,220229.8076,292463.2227
ENSG00000204637.4,AC068538.2,1694.1457,1768.3841,0
ENSG00000204640.1,NMS,0,0,0
ENSG00000204642.12,HLA-F,633471.5928,1021404.332,333714.3228
ENSG00000204644.8,ZFP57,23309.6791,0,486.3046
ENSG00000204648.10,SSX9,0,0,0
ENSG00000204650.12,CRHR1-IT1,49094.5305,37557.3833,52507.4977
ENSG00000204652.6,RPS26P8,1635.7269,1707.4054,3003.0706
ENSG00000204653.8,ASPDH,33403.265,10783.6128,12960.6207
ENSG00000204655.10,MOG,1246.7555,1487.3018,163.4963
ENSG00000204657.3,OR2H2,4671.7351,2250.6707,329.8828
ENSG00000204658.5,RP11-218C14.2,0,0,0
ENSG00000204659.4,CBY3,20303.8508,10596.7884,7987.7853
ENSG00000204661.8,C5orf60,0,180.9309,159.1152
ENSG00000204662.2,CST9LP1,0,0,0
ENSG00000204663.8,CST13P,0,0,0
ENSG00000204666.3,FLJ26850,8585.1528,4285.8674,2741.1635
ENSG00000204669.8,C9orf57,728.3851,760.3033,0
ENSG00000204670.7,IGKV1OR2-3,0,0,0
ENSG00000204671.1,IL31,0,0,0
ENSG00000204673.9,AKT1S1,62410.2372,66387.9203,58747.5367
ENSG00000204677.9,FAM153C,118628.9456,46729.9115,212915.9563
ENSG00000204681.9,GABBR1,33266.8612,58575.8972,19679.8629
ENSG00000204682.5,CASC10,17372.0135,26261.9697,25982.3681
ENSG00000204683.9,C10orf113,57479.5496,91932.9335,178716.94
ENSG00000204684.2,RP5-1004I9.1,0,0,0
ENSG00000204685.6,STARD7-AS1,39984.4351,41230.6775,22022.518
ENSG00000204687.4,MAS1L,451.7722,0,1658.839
ENSG00000204688.8,OR2H1,0,0,0
ENSG00000204694.9,OR11A1,397.509,0,0
ENSG00000204695.3,OR14J1,0,615.0901,0
ENSG00000204697.3,OR2U1P,0,0,0
ENSG00000204699.4,UBTFL3,0,0,0
ENSG00000204700.4,OR2J2,0,0,0
ENSG00000204701.1,OR2J3,0,0,0
ENSG00000204702.4,OR2J1,0,0,0
ENSG00000204703.4,OR2B3,0,0,0
ENSG00000204704.2,OR2W1,0,577.9933,0
ENSG00000204705.3,UBTFL5,0,0,0
ENSG00000204706.13,MAMDC2-AS1,8888.8537,16749.2622,11603.6311
ENSG00000204709.4,LINC01556,8550.7097,0,0
ENSG00000204710.2,SPDYC,0,1798.7197,527.2798
ENSG00000204711.7,C9orf135,0,19047.1147,817.0982
ENSG00000204713.9,TRIM27,175702.3845,189279.5458,142640.2148
ENSG00000204717.4,AC073464.11,0,0,1957.0573
ENSG00000204718.3,CNN2P12,0,0,0
ENSG00000204740.8,MALRD1,1243.6654,916.3507,738.7067
ENSG00000204745.3,AC083899.3,8048.8557,20537.1491,15324.3887
ENSG00000204754.3,CTC-281M20.1,0,0,0
ENSG00000204758.6,CTC-308K20.1,12080.8434,3419.7241,5450.8973
ENSG00000204764.11,RANBP17,54318.6913,6594.1601,15923.6776
ENSG00000204767.3,FAM196B,212774.307,152160.0486,144441.7898
ENSG00000204776.6,IGKV1OR-3,0,1707.4054,0
ENSG00000204778.4,RP11-15J10.1,17381.159,38099.9034,25528.3929
ENSG00000204779.2,FOXD4L5,1098.5519,191.1152,168.0715
ENSG00000204780.5,IGKV1OR9-1,0,0,0
ENSG00000204787.7,REG1P,220.121,0,0
ENSG00000204789.4,ZNF204P,178107.9345,153687.8515,305629.1516
ENSG00000204790.9,BX255923.2,0,7696.5941,0
ENSG00000204791.7,CTD-3065J16.6,4696.6416,4248.7909,4886.1842
ENSG00000204792.2,LINC01291,0,142.2838,14389.7135
ENSG00000204801.7,RP11-96J15.2,0,0,0
ENSG00000204802.3,RP11-111F5.4,840.5064,438.6689,0
ENSG00000204805.8,FAM27E4,0,0,0
ENSG00000204814.5,RP11-160N1.10,0,0,524.1066
ENSG00000204815.7,TTC25,71040.2732,61081.4023,79216.1986
ENSG00000204816.5,RP11-475I24.1,0,0,0
ENSG00000204818.4,RP11-213O5.4,4460.5355,6088.6137,5984.4192
ENSG00000204822.6,MRPL53,51247.9077,82671.9577,82034.7734
ENSG00000204832.8,ST8SIA6-AS1,23929.1798,52600.2446,16797.591
ENSG00000204837.3,RP11-204M4.2,60117.0121,23531.7649,81053.1739
ENSG00000204839.7,MROH6,8006.4527,13749.1063,4623.1482
ENSG00000204842.13,ATXN2,83548.5108,123756.6814,80332.1935
ENSG00000204843.11,DCTN1,307382.5259,326942.529,325063.4819
ENSG00000204849.6,SPATA31A1,0,0,0
ENSG00000204850.4,CTB-158D10.3,285.3298,297.8331,0
ENSG00000204851.6,PNMAL2,7030.1201,4424.4932,2847.0811
ENSG00000204852.14,TCTN1,167006.6088,102998.9394,175773.8985
ENSG00000204856.10,FAM216A,91184.7929,40575.8402,74783.3312
ENSG00000204859.10,ZBTB48,124642.1713,125221.8598,187522.8547
ENSG00000204860.4,FAM201A,12873.2174,4479.1097,15077.0227
ENSG00000204866.7,IGFL2,3050.3003,734.7614,861.557
ENSG00000204869.7,IGFL4,611.2569,1435.5956,420.833
ENSG00000204872.3,NAT8B,62504.0111,151456.8989,90162.7797
ENSG00000204873.4,KRTAP9-3,0,0,0
ENSG00000204876.4,AC021218.2,248253.8061,46859.39,186884.3069
ENSG00000204880.7,KRTAP4-8,0,0,0
ENSG00000204882.3,GPR20,7890.3578,32552.2748,3793.9784
ENSG00000204887.4,KRTAP1-4,0,0,0
ENSG00000204889.9,KRT40,0,534.0917,469.6937
ENSG00000204894.4,RP11-208G20.2,132821.0237,165049.1847,104506.8583
ENSG00000204897.6,KRT25,1363.4322,0,938.6844
ENSG00000204899.5,MZT1,100030.4982,63061.8546,103643.1652
ENSG00000204904.6,LINC01545,6419.9206,4467.4967,10804.2805
ENSG00000204909.6,SPINK9,84606.5634,57227.5175,55297.9214
ENSG00000204913.5,LRRC3C,0,0,0
ENSG00000204915.3,RP6-99M1.1,0,0,0
ENSG00000204918.3,PRR20B,0,0,0
ENSG00000204919.1,PRR20A,0,0,0
ENSG00000204920.9,ZNF155,60318.2579,42490.3691,40997.9134
ENSG00000204922.4,UQCC3,116077.9469,70121.8137,95224.139
ENSG00000204923.3,FBXO48,24714.3148,27475.1837,24162.3693
ENSG00000204928.1,GRXCR2,0,0,0
ENSG00000204929.10,AC074391.1,6039.1962,5172.3792,568.5901
ENSG00000204930.8,FAM221B,1155.5097,1658.4491,132.5893
ENSG00000204933.3,CD177P1,0,0,0
ENSG00000204934.9,ATP6V0E2-AS1,5880.8631,15165.8686,9209.0516
ENSG00000204936.8,CD177,23898.225,237.5758,626.7904
ENSG00000204941.12,PSG5,121.683,0,0
ENSG00000204946.8,ZNF783,63135.2642,81273.1043,56557.3839
ENSG00000204947.7,ZNF425,9417.7408,12892.3692,11479.5979
ENSG00000204949.7,FAM83A-AS1,0,441.1114,0
ENSG00000204950.3,LRRC10B,25396.1527,16066.0766,5887.047
ENSG00000204952.2,FBXO47,741.8327,0,907.9658
ENSG00000204954.8,C12orf73,36588.2942,22454.3658,34092.9996
ENSG00000204956.5,PCDHGA1,15660.2797,6272.5026,7689.2442
ENSG00000204959.4,ARHGEF34P,25246.2102,25303.657,20177.295
ENSG00000204960.6,BLACE,231.7724,0,0
ENSG00000204961.6,PCDHA9,14915.881,10497.6196,726.1022
ENSG00000204962.5,PCDHA8,19417.4687,5961.2803,285.9546
ENSG00000204963.5,PCDHA7,20751.2361,8007.2237,1263.9046
ENSG00000204965.7,PCDHA5,16003.1757,7349.9553,1175.2247
ENSG00000204967.9,PCDHA4,26852.2095,25729.989,1166.3712
ENSG00000204969.6,PCDHA2,20685.7038,2846.2397,776.8101
ENSG00000204970.8,PCDHA1,1119.1354,318.5936,1214.1101
ENSG00000204971.3,RP11-807H22.7,8353.5235,12456.5422,8763.6778
ENSG00000204977.8,TRIM13,171333.4846,202740.8623,251372.6226
ENSG00000204978.2,ERICH4,2406.9047,628.0941,1657.0855
ENSG00000204979.6,MS4A13,0,0,0
ENSG00000204982.3,PRSS3P4,0,0,0
ENSG00000204983.11,PRSS1,4103.0727,4282.8717,1255.4884
ENSG00000204989.3,OR4D8P,0,0,0
ENSG00000204990.3,RP5-842K16.1,5933.6306,9909.8329,8351.8337
ENSG00000204991.9,SPIRE2,11848.6108,13857.9228,8452.2788
ENSG00000204993.3,AC139712.2,0,0,0
ENSG00000205002.3,AARD,3304.0056,0,1949.7548
ENSG00000205015.1,RP11-46C24.3,0,0,0
ENSG00000205018.2,RP11-830F9.6,1570.7311,2623.2983,288.3743
ENSG00000205022.8,PABPN1L,0,1356.5686,1988.3344
ENSG00000205025.7,OR5G5P,0,0,0
ENSG00000205029.1,OR5D16,0,0,0
ENSG00000205030.1,OR5L2,0,0,0
ENSG00000205035.7,RP11-707M1.1,0,0,0
ENSG00000205037.2,RP11-863P13.4,787.1031,985.9133,867.037
ENSG00000205038.10,PKHD1L1,2612.3016,692.5141,9477.7854
ENSG00000205041.1,CTC-425O23.2,18688.907,23572.0039,30379.9007
ENSG00000205044.3,RP11-56P9.11,0,0,0
ENSG00000205045.7,SLFN12L,70991.4311,145611.0495,38231.5674
ENSG00000205054.5,LINC01121,4133.8632,0,0
ENSG00000205056.8,RP11-693J15.5,1607.0947,1901.1877,1475.2521
ENSG00000205057.4,CLLU1OS,0,0,0
ENSG00000205060.9,SLC35B4,130277.3982,154959.1051,152592.6556
ENSG00000205076.4,LGALS7,0,0,0
ENSG00000205078.5,SYCE1L,80076.9837,12418.4917,4200.4364
ENSG00000205084.9,TMEM231,40220.1176,29832.3314,36051.8256
ENSG00000205085.7,FAM71F2,19184.3618,8495.4678,9338.9107
ENSG00000205086.6,C2orf91,281.9381,294.2928,129.4042
ENSG00000205089.6,CCNI2,7921.0152,10147.2364,10245.7704
ENSG00000205090.7,TMEM240,7424.7777,4736.194,3786.4804
ENSG00000205097.5,FRG2,0,282.5378,0
ENSG00000205100.2,HSP90AA4P,1532.9433,1866.8041,703.592
ENSG00000205105.6,COX17P1,2964.755,0,2721.5328
ENSG00000205106.4,DKFZp779M0652,5262.5543,5493.1624,4025.6879
ENSG00000205108.5,FAM205A,3098.783,3656.4742,2473.5351
ENSG00000205111.7,CDKL4,12350.7633,5729.7692,4031.1228
ENSG00000205116.3,TMEM88B,4627.9102,0,0
ENSG00000205126.2,ACCSL,609.7836,1591.2616,279.8791
ENSG00000205129.7,C4orf47,178770.8194,98304.551,430344.8592
ENSG00000205133.10,TRIQK,114202.1507,99854.2658,163971.9445
ENSG00000205138.3,SDHAF1,131988.6627,145219.6407,108062.1498
ENSG00000205143.2,ARID3C,3227.4016,842.207,6295.5939
ENSG00000205155.6,PSENEN,119091.5566,115614.9411,189755.0001
ENSG00000205174.4,C7orf66,2617.163,0,0
ENSG00000205176.3,REXO1L1P,0,0,0
ENSG00000205177.6,C11orf91,12777.3953,8669.2501,2345.833
ENSG00000205181.5,LINC00654,17002.8275,19258.3605,29721.5247
ENSG00000205184.2,SLC10A5P1,0,1364.8784,400.1028
ENSG00000205186.2,FABP9,0,0,3154.1305
ENSG00000205189.10,ZBTB10,157686.8904,132608.0372,179582.8012
ENSG00000205208.4,C4orf46,42578.0149,32974.4376,31660.2546
ENSG00000205209.6,SCGB2B2,12374.6295,15500.2713,21495.5578
